Saison,Spieler,Position,Alter,Marktwert,Nationalität,Abgebender Verein,Abgebende Liga,Aufnehmender Verein,Aufnehmende Liga,Minuten,Tore,Vorlagen,Gelbe Karten,Rote Karten,Expected Goals,Expected Assists,Erfolgreiche Dribblings,Erfolgreiche Pässe,Potential,Größe,Gewicht,Starker Fuß,Beidfüßigkeit,Skill-Moves,Internationaler Ruf,Arbeitsrate,Schnelligkeit,Schießen,Passen,Dribbling,Verteidigung,Physis,xGoalDiff
18,Rúnar Alex Rúnarsson,Goalkeeper,23,5.0,Iceland,Nordsjaelland,Superliga,Dijon,Ligue 1,3240.0,0.0,0.0,1.0,0.0,,,,,79,186,76,Right,2,1,1,Medium/Medium,,,,,,,
18,Josh Maja,Centre-Forward,20,2.5,Nigeria,Sunderland,League One,G. Bordeaux,Ligue 1,589.0,1.0,0.0,1.0,0.0,,,,,81,180,74,Right,3,2,1,Medium/Medium,76.0,63.0,52.0,60.0,28.0,54.0,
18,Cristian Galano,Right Winger,27,1.6,Italy,Bari,Serie D - I,Parma,Serie A,2359.0,14.0,4.0,0.0,0.0,,,,,72,170,69,Left,2,3,1,High/Low,92.0,66.0,67.0,74.0,17.0,68.0,
18,Ferjani Sassi,Central Midfield,26,1.6,Tunisia,Al-Nassr,Saudi Pro League,Zamalek,Premier League,559.0,0.0,2.0,1.0,0.0,,,,,77,165,63,Right,3,3,2,High/High,81.0,64.0,72.0,82.0,49.0,58.0,
18,Leo Stulac,Defensive Midfield,23,1.4,Slovenia,Venezia,Serie B,Parma,Serie A,1886.0,6.0,4.0,2.0,0.0,,,,,77,175,70,Right,3,2,1,Medium/Medium,71.0,63.0,69.0,65.0,65.0,66.0,
18,Aliou Badji,Centre-Forward,21,8.0,Senegal,Djurgården,Allsvenskan,Rapid Vienna,Bundesliga,536.0,3.0,0.0,0.0,0.0,,,,,72,189,75,Right,3,2,1,Medium/Low,80.0,60.0,39.0,59.0,26.0,72.0,
18,Rubén Rochina,Right Winger,27,1.5,Spain,Rubin Kazan,Premier Liga,Levante,LaLiga,212.0,0.0,0.0,0.0,0.0,,,,,75,182,76,Left,2,3,1,Medium/Medium,73.0,75.0,73.0,76.0,53.0,70.0,
18,Jérôme Gondorf,Defensive Midfield,30,1.5,Germany,Werder Bremen,Bundesliga,SC Freiburg,Bundesliga,797.0,1.0,1.0,4.0,0.0,2.3,0.7,18.0,27.0,75,176,78,Right,4,3,2,High/High,69.0,66.0,74.0,74.0,68.0,81.0,-1.2999999999999998
18,Nenad Tomović,Centre-Back,30,1.5,Serbia,Fiorentina,Serie A,Chievo Verona,Serie A,135.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,10.0,75,184,79,Right,3,2,2,High/Medium,68.0,38.0,59.0,65.0,75.0,75.0,0.0
18,Harrison Manzala,Right Winger,24,1.5,DR Congo,Amiens SC,Ligue 1,Angers SCO,Ligue 1,1867.0,4.0,3.0,3.0,0.0,2.7,1.6,76.0,36.0,79,177,71,Right,3,3,1,Medium/Medium,83.0,71.0,65.0,75.0,37.0,67.0,1.2999999999999998
18,Raman Chibsah,Central Midfield,25,1.5,Ghana,Benevento,Serie B,Frosinone,Serie A,1048.0,0.0,0.0,4.0,0.0,0.9,0.6,8.0,25.0,74,177,78,Right,3,3,1,Medium/High,70.0,61.0,65.0,71.0,66.0,75.0,-0.9
18,Christoph Knasmüllner,Central Midfield,26,1.5,Austria,Barnsley FC,League One,Rapid Vienna,Bundesliga,119.0,0.0,0.0,0.0,0.0,,,,,75,181,70,Right,3,3,1,Medium/Low,76.0,67.0,70.0,75.0,30.0,64.0,
18,Stephan Lichtsteiner,Right-Back,34,1.5,Switzerland,Juventus,Serie A,Arsenal,Premier League,1704.0,0.0,2.0,6.0,0.0,0.9,0.7,62.0,89.0,80,182,76,Right,3,3,3,High/High,71.0,58.0,72.0,76.0,79.0,74.0,-0.9
18,Diego Contento,Left-Back,28,1.5,Germany,G. Bordeaux,Ligue 1,F. Düsseldorf,Bundesliga,108.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0,71,177,75,Left,3,3,2,Medium/Medium,68.0,46.0,65.0,70.0,71.0,68.0,0.0
18,Kenan Karaman,Centre-Forward,24,1.5,Türkiye,Hannover 96,Bundesliga,F. Düsseldorf,Bundesliga,855.0,1.0,0.0,2.0,0.0,1.9,0.6,20.0,31.0,76,189,83,Right,3,3,1,Medium/Medium,72.0,70.0,63.0,74.0,27.0,69.0,-0.8999999999999999
19,Eden Hazard,Left Winger,28,150.0,Belgium,Chelsea,Premier League,Real Madrid,LaLiga,2923.0,16.0,15.0,2.0,0.0,10.5,10.0,276.0,249.0,91,175,74,Right,4,4,4,High/Medium,91.0,83.0,86.0,94.0,35.0,66.0,5.5
19,João Félix,Second Striker,19,70.0,Portugal,Benfica,Liga NOS,Atlético Madrid,LaLiga,1725.0,15.0,7.0,2.0,0.0,9.8,5.7,53.0,91.0,93,181,70,Right,4,5,1,High/Medium,82.0,80.0,74.0,81.0,40.0,70.0,5.199999999999999
19,Philippe Coutinho,Attacking Midfield,27,90.0,Brazil,Barcelona,LaLiga,Bayern Munich,Bundesliga,2018.0,5.0,2.0,2.0,0.0,7.4,3.7,101.0,158.0,86,172,68,Right,4,5,3,High/Medium,79.0,80.0,84.0,90.0,52.0,64.0,-2.4000000000000004
19,Frenkie de Jong,Central Midfield,22,85.0,Netherlands,Ajax,Eredivisie,Barcelona,LaLiga,2510.0,3.0,3.0,0.0,0.0,2.1,4.4,169.0,316.0,91,180,74,Right,3,4,3,Medium/High,79.0,64.0,84.0,87.0,76.0,76.0,0.8999999999999999
19,Nicolas Pépé,Right Winger,24,65.0,Cote d'Ivoire,LOSC Lille,Ligue 1,Arsenal,Premier League,3324.0,22.0,11.0,1.0,0.0,21.1,9.6,139.0,116.0,88,183,73,Left,3,4,1,High/Low,91.0,81.0,75.0,85.0,33.0,67.0,0.8999999999999986
19,Rodri,Defensive Midfield,23,80.0,Spain,Atlético Madrid,LaLiga,Man City,Premier League,2735.0,3.0,1.0,5.0,0.0,2.7,1.4,26.0,152.0,90,191,82,Right,4,3,2,Medium/High,67.0,68.0,77.0,77.0,82.0,80.0,0.2999999999999998
19,Romelu Lukaku,Centre-Forward,26,75.0,Belgium,Man Utd,Premier League,Inter,Serie A,2136.0,12.0,0.0,4.0,0.0,10.5,2.2,44.0,55.0,86,190,94,Left,4,3,3,Medium/Medium,75.0,82.0,73.0,72.0,35.0,84.0,1.5
19,Luka Jović,Centre-Forward,21,60.0,Serbia,E. Frankfurt,Bundesliga,Real Madrid,LaLiga,2243.0,17.0,5.0,1.0,0.0,14.9,3.9,34.0,64.0,89,182,85,Right,5,3,1,Medium/Medium,77.0,82.0,68.0,81.0,29.0,74.0,2.0999999999999996
19,Nabil Fekir,Attacking Midfield,26,60.0,France,Olympique Lyon,Ligue 1,Real Betis,LaLiga,1988.0,9.0,7.0,5.0,0.0,10.2,5.4,62.0,134.0,87,173,75,Left,3,4,3,High/Medium,78.0,82.0,81.0,88.0,33.0,77.0,-1.1999999999999993
19,Sébastien Haller,Centre-Forward,25,40.0,Cote d'Ivoire,E. Frankfurt,Bundesliga,West Ham,Premier League,2182.0,15.0,9.0,3.0,0.0,13.1,6.1,30.0,57.0,85,190,82,Right,2,3,1,High/Medium,72.0,81.0,62.0,76.0,51.0,82.0,1.9000000000000004
19,Julian Brandt,Attacking Midfield,23,50.0,Germany,B. Leverkusen,Bundesliga,Bor. Dortmund,Bundesliga,2666.0,7.0,11.0,0.0,0.0,8.0,9.3,107.0,198.0,88,185,83,Right,4,4,2,Medium/Medium,82.0,78.0,81.0,85.0,40.0,68.0,-1.0
19,Giovani Lo Celso,Central Midfield,23,50.0,Argentina,Real Betis,LaLiga,Tottenham,Premier League,2397.0,9.0,4.0,5.0,0.0,8.2,4.0,127.0,175.0,89,177,68,Left,3,4,1,High/Medium,77.0,78.0,82.0,85.0,65.0,72.0,0.8000000000000007
19,Antoine Griezmann,Centre-Forward,28,130.0,France,Atlético Madrid,LaLiga,Barcelona,LaLiga,3198.0,15.0,8.0,5.0,0.0,13.9,7.7,87.0,136.0,89,176,73,Left,3,4,4,High/High,81.0,86.0,84.0,89.0,57.0,72.0,1.0999999999999996
19,Harry Maguire,Centre-Back,26,50.0,England,Leicester,Premier League,Man Utd,Premier League,2596.0,3.0,0.0,6.0,1.0,2.4,0.8,53.0,190.0,83,194,100,Right,3,2,1,High/High,50.0,53.0,64.0,69.0,81.0,84.0,0.6000000000000001
19,Matthijs de Ligt,Centre-Back,19,75.0,Netherlands,Ajax,Eredivisie,Juventus,Serie A,2970.0,3.0,1.0,1.0,0.0,3.2,0.9,52.0,188.0,93,189,89,Right,4,2,3,Medium/High,67.0,58.0,66.0,68.0,83.0,84.0,-0.20000000000000018
19,Lucas Hernández,Left-Back,23,70.0,France,Atlético Madrid,LaLiga,Bayern Munich,Bundesliga,1117.0,1.0,0.0,5.0,0.0,0.8,0.8,19.0,36.0,72,174,70,Right,2,3,1,High/Medium,85.0,63.0,59.0,72.0,34.0,59.0,0.19999999999999996
19,Mauro Icardi,Centre-Forward,26,80.0,Argentina,Inter,Serie A,Paris SG,Ligue 1,2267.0,11.0,4.0,0.0,0.0,15.2,3.3,19.0,40.0,86,181,75,Right,4,3,3,Medium/Low,75.0,84.0,61.0,77.0,36.0,69.0,-4.199999999999999
19,João Cancelo,Right-Back,25,55.0,Portugal,Juventus,Serie A,Man City,Premier League,1968.0,1.0,3.0,6.0,0.0,1.7,4.0,109.0,143.0,89,182,74,Right,3,4,2,High/Medium,90.0,65.0,80.0,84.0,78.0,71.0,-0.7
19,Tanguy Ndombélé,Central Midfield,22,65.0,France,Olympique Lyon,Ligue 1,Tottenham,Premier League,2690.0,1.0,7.0,3.0,0.0,1.9,3.6,81.0,266.0,89,181,76,Right,3,4,1,Medium/Medium,80.0,65.0,78.0,87.0,70.0,78.0,-0.8999999999999999
19,Aaron Wan-Bissaka,Right-Back,21,35.0,England,Crystal Palace,Premier League,Man Utd,Premier League,3134.0,0.0,3.0,4.0,1.0,0.5,2.1,100.0,159.0,88,183,72,Right,2,4,1,Medium/High,87.0,50.0,63.0,78.0,80.0,72.0,-0.5
19,Éder Militão,Centre-Back,21,50.0,Brazil,FC Porto,Liga NOS,Real Madrid,LaLiga,2599.0,3.0,2.0,0.0,0.0,2.1,1.9,25.0,130.0,88,186,78,Right,2,2,1,Medium/High,79.0,50.0,66.0,71.0,81.0,81.0,0.8999999999999999
19,Giovani Lo Celso,Central Midfield,23,50.0,Argentina,Paris SG,Ligue 1,Real Betis,LaLiga,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89,177,68,Left,3,4,1,High/Medium,77.0,78.0,82.0,85.0,65.0,72.0,0.0
19,Rodrygo,Right Winger,18,40.0,Brazil,Santos,Série A,Real Madrid,LaLiga,2679.0,8.0,3.0,1.0,0.0,,,,,89,174,64,Right,3,4,1,Medium/Medium,85.0,72.0,65.0,80.0,29.0,57.0,
19,Youri Tielemans,Central Midfield,22,38.0,Belgium,Monaco,Ligue 1,Leicester,Premier League,1680.0,5.0,1.0,5.0,0.0,2.6,2.2,37.0,146.0,87,176,72,Right,5,4,2,Medium/Medium,63.0,78.0,82.0,78.0,68.0,67.0,2.4
19,Paco Alcácer,Centre-Forward,26,42.0,Spain,Bor. Dortmund,Bundesliga,Villarreal,LaLiga,1211.0,18.0,0.0,0.0,0.0,9.5,1.6,12.0,17.0,85,175,72,Right,4,3,2,Medium/Low,79.0,84.0,68.0,80.0,36.0,63.0,8.5
19,Ante Rebić,Left Winger,25,40.0,Croatia,E. Frankfurt,Bundesliga,AC Milan,Serie A,1978.0,9.0,4.0,4.0,1.0,9.2,5.4,88.0,59.0,83,185,78,Right,4,4,1,High/Medium,88.0,80.0,70.0,78.0,39.0,81.0,-0.1999999999999993
19,Danilo,Centre-Back,28,20.0,Brazil,Man City,Premier League,Juventus,Serie A,807.0,1.0,0.0,1.0,0.0,0.4,0.2,20.0,77.0,79,184,78,Right,4,3,2,High/Medium,71.0,70.0,74.0,74.0,78.0,76.0,0.6
19,Nicolò Barella,Central Midfield,22,36.0,Italy,Cagliari Calcio,Serie A,Inter,Serie A,3107.0,1.0,3.0,10.0,2.0,2.6,3.1,112.0,206.0,88,175,68,Right,3,3,2,Medium/High,76.0,66.0,78.0,80.0,74.0,69.0,-1.6
19,Jules Koundé,Right-Back,20,15.0,France,G. Bordeaux,Ligue 1,Sevilla FC,LaLiga,3330.0,0.0,1.0,4.0,0.0,1.0,0.8,32.0,149.0,86,180,75,Right,3,2,1,Medium/Medium,70.0,31.0,48.0,62.0,78.0,69.0,-1.0
19,Ferland Mendy,Left-Back,24,30.0,France,Olympique Lyon,Ligue 1,Real Madrid,LaLiga,2531.0,2.0,1.0,2.0,0.0,0.9,3.2,111.0,163.0,86,180,73,Left,5,4,1,High/Medium,89.0,64.0,73.0,79.0,75.0,81.0,1.1
19,Hirving Lozano,Left Winger,24,40.0,Mexico,PSV Eindhoven,Eredivisie,Napoli,Serie A,2459.0,17.0,8.0,4.0,0.0,14.9,8.2,140.0,52.0,86,175,70,Right,3,4,3,High/Low,93.0,76.0,73.0,83.0,41.0,66.0,2.0999999999999996
19,Erling Haaland,Centre-Forward,19,45.0,Norway,RB Salzburg,Bundesliga,Bor. Dortmund,Bundesliga,83.0,1.0,0.0,0.0,0.0,,,,,85,194,87,Left,3,3,1,High/Medium,81.0,70.0,55.0,72.0,35.0,80.0,
19,Joelinton,Central Midfield,22,35.0,Brazil,TSG Hoffenheim,Bundesliga,Newcastle,Premier League,2130.0,7.0,5.0,5.0,0.0,8.3,5.2,53.0,72.0,84,186,81,Right,4,3,1,High/Medium,78.0,75.0,60.0,76.0,43.0,81.0,-1.3000000000000007
19,Moise Kean,Centre-Forward,19,40.0,Italy,Juventus,Serie A,Everton,Premier League,541.0,6.0,0.0,2.0,0.0,3.6,0.3,11.0,4.0,89,182,79,Right,3,3,1,Medium/Medium,81.0,72.0,50.0,77.0,30.0,68.0,2.4
19,Thorgan Hazard,Left Winger,26,38.0,Belgium,Bor. M'gladbach,Bundesliga,Bor. Dortmund,Bundesliga,2873.0,10.0,11.0,1.0,0.0,9.8,8.9,167.0,130.0,83,175,71,Right,4,4,2,High/Medium,82.0,77.0,80.0,86.0,47.0,64.0,0.1999999999999993
19,Benjamin Pavard,Centre-Back,23,30.0,France,VfB Stuttgart,2. Bundesliga,Bayern Munich,Bundesliga,2610.0,0.0,0.0,3.0,0.0,0.9,0.6,22.0,92.0,85,186,76,Right,3,3,1,Medium/Medium,69.0,47.0,72.0,70.0,81.0,74.0,-0.9
19,Jasper Cillessen,Goalkeeper,30,18.0,Netherlands,Barcelona,LaLiga,Valencia,LaLiga,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,185,83,Right,3,1,3,Medium/Medium,,,,,,,0.0
19,Abdou Diallo,Centre-Back,23,35.0,Senegal,Bor. Dortmund,Bundesliga,Paris SG,Ligue 1,2379.0,1.0,1.0,1.0,1.0,1.6,0.6,46.0,125.0,85,186,79,Left,3,3,2,High/Medium,77.0,37.0,70.0,76.0,78.0,76.0,-0.6000000000000001
19,Steven Bergwijn,Left Winger,22,35.0,Netherlands,PSV Eindhoven,Eredivisie,Tottenham,Premier League,2846.0,14.0,12.0,4.0,0.0,14.2,9.8,168.0,143.0,87,178,78,Right,2,4,2,Medium/Medium,89.0,75.0,76.0,85.0,40.0,73.0,-0.1999999999999993
19,Adrien Rabiot,Central Midfield,24,35.0,France,Paris SG,Ligue 1,Juventus,Serie A,1063.0,2.0,1.0,3.0,0.0,1.5,0.3,47.0,122.0,87,192,80,Left,3,3,2,High/Medium,73.0,74.0,79.0,80.0,77.0,80.0,0.5
19,Krzysztof Piatek,Centre-Forward,24,32.0,Poland,AC Milan,Serie A,Hertha BSC,Bundesliga,1373.0,9.0,0.0,0.0,0.0,6.9,1.2,12.0,16.0,86,183,77,Right,3,3,1,Medium/Medium,76.0,80.0,53.0,73.0,38.0,71.0,2.0999999999999996
19,Alex Iwobi,Left Winger,23,25.0,Nigeria,Arsenal,Premier League,Everton,Premier League,1970.0,3.0,6.0,0.0,0.0,3.5,7.0,132.0,141.0,84,185,75,Right,3,4,1,High/Medium,80.0,64.0,74.0,83.0,28.0,68.0,-0.5
19,Ismaïla Sarr,Right Winger,21,30.0,Senegal,Stade Rennais,Ligue 1,Watford,Premier League,2788.0,8.0,6.0,6.0,0.0,6.0,6.1,163.0,93.0,88,185,76,Right,2,4,1,High/Medium,94.0,77.0,68.0,81.0,22.0,64.0,2.0
19,Mats Hummels,Centre-Back,30,35.0,Germany,Bayern Munich,Bundesliga,Bor. Dortmund,Bundesliga,1775.0,1.0,1.0,1.0,0.0,2.4,1.0,19.0,138.0,87,191,94,Right,3,3,4,High/Medium,51.0,58.0,76.0,72.0,89.0,76.0,-1.4
19,Ryan Sessegnon,Left-Back,19,35.0,England,Fulham,Championship,Tottenham,Premier League,2300.0,2.0,6.0,0.0,0.0,4.0,3.8,57.0,57.0,86,178,71,Left,3,4,1,High/Medium,87.0,67.0,68.0,75.0,64.0,62.0,-2.0
19,Kieran Trippier,Right-Back,28,35.0,England,Tottenham,Premier League,Atlético Madrid,LaLiga,2276.0,1.0,3.0,2.0,0.0,0.5,4.1,40.0,179.0,80,173,71,Right,4,3,2,High/Medium,74.0,60.0,81.0,76.0,78.0,72.0,0.5
19,Alexis Sánchez,Centre-Forward,30,35.0,Chile,Man Utd,Premier League,Inter,Serie A,880.0,1.0,3.0,3.0,0.0,1.5,3.0,37.0,50.0,82,169,62,Right,3,4,4,High/High,81.0,78.0,77.0,85.0,44.0,73.0,-0.5
19,Ayoze Pérez,Centre-Forward,25,20.0,Spain,Newcastle,Premier League,Leicester,Premier League,2917.0,12.0,2.0,2.0,0.0,7.5,3.6,72.0,82.0,81,178,72,Right,4,4,1,High/High,76.0,75.0,67.0,81.0,54.0,66.0,4.5
19,Kerem Demirbay,Central Midfield,25,32.0,Germany,TSG Hoffenheim,Bundesliga,B. Leverkusen,Bundesliga,2017.0,4.0,9.0,6.0,0.0,4.5,7.4,82.0,181.0,85,182,72,Left,4,4,2,Medium/Medium,67.0,74.0,82.0,84.0,64.0,70.0,-0.5
19,Idrissa Gueye,Central Midfield,29,25.0,Senegal,Everton,Premier League,Paris SG,Ligue 1,2822.0,0.0,2.0,6.0,0.0,0.6,0.8,40.0,216.0,83,174,66,Right,3,3,2,Medium/High,73.0,59.0,70.0,78.0,85.0,78.0,-0.6
19,Ivan Perisic,Left Winger,30,30.0,Croatia,Inter,Serie A,Bayern Munich,Bundesliga,2701.0,8.0,3.0,5.0,0.0,9.8,6.8,159.0,90.0,84,186,80,Right,5,4,3,Medium/Medium,84.0,80.0,78.0,82.0,62.0,77.0,-1.8000000000000007
19,Suso,Right Winger,26,30.0,Spain,AC Milan,Serie A,Sevilla FC,LaLiga,3018.0,7.0,10.0,9.0,1.0,4.2,9.9,138.0,215.0,84,176,70,Left,3,4,3,High/Medium,78.0,76.0,83.0,87.0,33.0,53.0,2.8
19,Santi Mina,Centre-Forward,23,30.0,Spain,Valencia,LaLiga,Celta de Vigo,LaLiga,1852.0,7.0,5.0,4.0,0.0,8.1,3.9,23.0,34.0,85,181,77,Right,4,3,1,High/Medium,77.0,79.0,69.0,78.0,53.0,72.0,-1.0999999999999996
19,Borja Iglesias,Centre-Forward,26,28.0,Spain,Espanyol,LaLiga,Real Betis,LaLiga,3075.0,17.0,3.0,5.0,0.0,16.0,4.1,52.0,31.0,86,187,86,Right,3,3,1,High/Medium,67.0,83.0,63.0,76.0,35.0,82.0,1.0
19,Patrick Cutrone,Centre-Forward,21,28.0,Italy,AC Milan,Serie A,Wolves,Premier League,1457.0,3.0,2.0,2.0,0.0,3.0,1.6,26.0,13.0,87,183,78,Right,3,3,1,Medium/Medium,73.0,74.0,56.0,74.0,29.0,69.0,0.0
19,Mario Hermoso,Centre-Back,24,25.0,Spain,Espanyol,LaLiga,Atlético Madrid,LaLiga,2806.0,3.0,0.0,7.0,0.0,2.6,0.4,21.0,84.0,87,184,75,Left,3,2,1,High/Medium,79.0,49.0,72.0,71.0,79.0,77.0,0.3999999999999999
19,Sander Berge,Defensive Midfield,21,22.0,Norway,KRC Genk,JPL,Sheff Utd,Premier League,2174.0,0.0,3.0,3.0,0.0,0.8,1.1,70.0,166.0,87,195,94,Right,3,3,1,Medium/High,74.0,49.0,74.0,74.0,76.0,85.0,-0.8
19,Wesley Moraes,Centre-Forward,22,20.0,Brazil,Club Brugge,JPL,Aston Villa,Premier League,3088.0,13.0,7.0,5.0,1.0,12.4,4.9,50.0,90.0,85,191,94,Right,3,3,1,High/High,77.0,76.0,68.0,73.0,38.0,88.0,0.5999999999999996
19,Emre Can,Defensive Midfield,26,30.0,Germany,Juventus,Serie A,Bor. Dortmund,Bundesliga,1811.0,4.0,1.0,7.0,0.0,2.7,2.4,48.0,90.0,86,184,82,Right,4,3,2,Medium/Medium,70.0,68.0,77.0,79.0,81.0,84.0,1.2999999999999998
19,Leonardo Spinazzola,Left-Back,26,15.0,Italy,Juventus,Serie A,AS Roma,Serie A,601.0,0.0,1.0,0.0,0.0,0.3,0.8,60.0,33.0,80,186,75,Right,4,3,2,Medium/Medium,81.0,64.0,74.0,80.0,76.0,73.0,-0.3
19,Pablo Fornals,Attacking Midfield,23,25.0,Spain,Villarreal,LaLiga,West Ham,Premier League,2479.0,2.0,3.0,4.0,0.0,3.7,5.9,55.0,174.0,87,178,67,Right,3,4,1,High/Medium,67.0,76.0,79.0,80.0,71.0,68.0,-1.7000000000000002
19,Jean-Philippe Gbamin,Defensive Midfield,23,28.0,Cote d'Ivoire,1.FSV Mainz 05,Bundesliga,Everton,Premier League,2672.0,2.0,1.0,3.0,0.0,1.4,1.9,67.0,135.0,84,186,83,Right,3,3,1,Medium/High,80.0,57.0,73.0,74.0,78.0,83.0,0.6000000000000001
19,Matteo Politano,Right Winger,26,28.0,Italy,Inter,Serie A,Napoli,Serie A,2549.0,5.0,6.0,4.0,1.0,4.6,5.6,141.0,150.0,83,171,67,Left,4,4,2,High/Medium,84.0,77.0,78.0,84.0,42.0,57.0,0.40000000000000036
19,Radja Nainggolan,Central Midfield,31,28.0,Belgium,Inter,Serie A,Cagliari Calcio,Serie A,1967.0,6.0,3.0,3.0,0.0,3.8,3.4,51.0,135.0,83,176,77,Right,3,3,3,High/High,72.0,79.0,78.0,83.0,83.0,82.0,2.2
19,Neto,Goalkeeper,29,18.0,Brazil,Valencia,LaLiga,Barcelona,LaLiga,3060.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,1.0,86,190,84,Right,2,1,2,Medium/Medium,,,,,,,0.0
19,Nico Schulz,Left-Back,26,25.0,Germany,TSG Hoffenheim,Bundesliga,Bor. Dortmund,Bundesliga,2537.0,1.0,5.0,6.0,0.0,2.3,10.5,166.0,103.0,83,181,83,Left,2,3,1,High/Medium,90.0,52.0,76.0,80.0,74.0,76.0,-1.2999999999999998
19,Dejan Kulusevski,Attacking Midfield,19,25.0,Sweden,Atalanta BC,Serie A,Juventus,Serie A,105.0,0.0,0.0,0.0,0.0,0.1,0.0,9.0,7.0,80,186,75,Left,2,2,1,Medium/Medium,59.0,51.0,61.0,65.0,55.0,54.0,-0.1
19,Lucas Tousart,Defensive Midfield,22,20.0,France,Olympique Lyon,Ligue 1,Hertha BSC,Bundesliga,1727.0,0.0,0.0,3.0,2.0,0.9,0.5,9.0,94.0,83,185,83,Right,3,2,2,Low/High,62.0,53.0,66.0,64.0,79.0,83.0,-0.9
19,Rony Lopes,Right Winger,23,25.0,Portugal,Monaco,Ligue 1,Sevilla FC,LaLiga,1849.0,2.0,2.0,1.0,0.0,4.0,4.7,74.0,66.0,67,175,64,Right,3,2,1,High/Medium,79.0,41.0,55.0,65.0,59.0,62.0,-2.0
19,Jeff Reine-Adélaïde,Attacking Midfield,21,11.0,France,Angers SCO,Ligue 1,Olympique Lyon,Ligue 1,2556.0,3.0,3.0,2.0,0.0,5.5,3.0,135.0,136.0,84,184,75,Right,3,4,1,High/Medium,79.0,68.0,68.0,78.0,50.0,66.0,-2.5
19,Junior Firpo,Left-Back,22,25.0,Dominican Republic,Real Betis,LaLiga,Barcelona,LaLiga,1937.0,3.0,4.0,7.0,0.0,2.2,2.2,73.0,83.0,85,184,78,Left,3,3,1,Medium/Medium,85.0,64.0,72.0,74.0,75.0,76.0,0.7999999999999998
19,Exequiel Palacios,Central Midfield,21,25.0,Argentina,River Plate,Superliga,B. Leverkusen,Bundesliga,919.0,1.0,4.0,2.0,0.0,0.9,0.8,36.0,99.0,87,177,66,Right,4,4,1,High/High,77.0,73.0,73.0,77.0,68.0,74.0,0.09999999999999998
19,Henrikh Mkhitaryan,Central Midfield,30,25.0,Armenia,Arsenal,Premier League,AS Roma,Serie A,1641.0,6.0,4.0,1.0,0.0,5.0,6.2,68.0,107.0,81,177,75,Right,5,4,3,High/High,78.0,76.0,78.0,83.0,55.0,66.0,1.0
19,Pau López,Goalkeeper,24,20.0,Spain,Real Betis,LaLiga,AS Roma,Serie A,2970.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,88,189,77,Left,3,1,1,Medium/Medium,,,,,,,0.0
19,Valentino Lazaro,Left Midfield,23,17.0,Austria,Hertha BSC,Bundesliga,Inter,Serie A,2741.0,3.0,6.0,6.0,0.0,2.1,6.4,73.0,127.0,79,180,76,Right,3,4,1,High/Medium,84.0,70.0,76.0,81.0,69.0,67.0,0.8999999999999999
19,Tyrone Mings,Centre-Back,26,5.0,England,Bournemouth,Premier League,Aston Villa,Premier League,143.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,6.0,78,196,77,Left,3,3,1,Medium/Medium,69.0,44.0,63.0,65.0,73.0,78.0,0.0
19,Joachim Andersen,Centre-Back,23,25.0,Denmark,Sampdoria,Serie A,Olympique Lyon,Ligue 1,2880.0,0.0,1.0,7.0,0.0,1.0,0.7,25.0,154.0,86,192,90,Right,3,2,1,Medium/High,60.0,40.0,54.0,55.0,78.0,79.0,-1.0
19,Thiago Mendes,Defensive Midfield,27,25.0,Brazil,LOSC Lille,Ligue 1,Olympique Lyon,Ligue 1,3074.0,0.0,5.0,10.0,0.0,1.5,4.8,39.0,231.0,83,177,80,Right,3,4,1,High/Medium,78.0,70.0,78.0,79.0,77.0,74.0,-1.5
19,Allan Saint-Maximin,Left Winger,22,25.0,France,OGC Nice,Ligue 1,Newcastle,Premier League,2900.0,6.0,3.0,2.0,0.0,7.8,6.6,202.0,93.0,86,173,67,Right,4,5,2,High/Low,93.0,70.0,70.0,87.0,23.0,63.0,-1.7999999999999998
19,Ander Herrera,Central Midfield,29,25.0,Spain,Man Utd,Premier League,Paris SG,Ligue 1,1403.0,2.0,3.0,4.0,0.0,1.3,1.6,21.0,93.0,82,182,73,Right,4,3,3,High/High,70.0,72.0,78.0,80.0,82.0,77.0,0.7
19,Dennis Praet,Central Midfield,25,24.0,Belgium,Sampdoria,Serie A,Leicester,Premier League,2890.0,2.0,3.0,6.0,0.0,2.3,5.0,70.0,183.0,81,181,78,Right,4,4,2,High/Medium,69.0,70.0,77.0,78.0,61.0,64.0,-0.2999999999999998
19,Simone Verdi,Attacking Midfield,27,23.0,Italy,Napoli,Serie A,Torino,Serie A,704.0,3.0,3.0,0.0,0.0,2.7,2.0,32.0,37.0,80,171,61,Left,5,4,2,High/Medium,86.0,73.0,80.0,83.0,48.0,53.0,0.2999999999999998
